id,image_id,lang,prediction,reference,bertscore_f1
4783,1195,CS,"Na snímku je závodní auto, které brzdí na okruhu, kolem něho se nachází skupina diváků, kteří sledují akci.",Závodní auto vrže přes zatáčku zatímco se diváci dívají.,0.756351888179779
4784,1196,EN,A homeless person sleeps on the ground in an alleyway.,Two people huddled near the ground in a dark alley.,0.8446987271308899
4785,1196,DE,"Ein einsamer Mann sitzt mit dem Rücken zur Kamera auf einer Bank in einer dunklen Gasse, umgeben von grauen Mauern und vereinzelten Blättern am Boden.",Zwei Menschen hocken in einer dunklen Gasse in Bodennähe zusammen.,0.8005541563034058
4786,1196,FR,"Deux personnes sont assises dans une rue étroite, les dos contre le mur, avec des sacs à dos sur leurs genoux.",Deux personnes blotties l'une contre l'autre près du sol dans une ruelle sombre.,0.7729681730270386
4787,1196,CS,"V ulici se nachází dva lidé, kteří sedí na země, obklopeni plechovými kontejnery a plechovými balíky. Zadní strana těchto lidí je vidět, přičemž jeden z nich má na sobě plášť. V pozadí se nachází budovy s červenými fasádami a několik osvětlených okén.",Dva lidé pospolu na zemi v tmavé uličce.,0.6767888069152832
4788,1197,EN,A man on a ladder working on the wall of a subway station.,A construction worker in an orange vest is looking at a train tunnel with a Kennington sign on it.,0.7665879130363464
4789,1197,DE,"Ein Mann in einer orangefarbenen Sicherheitsweste steht auf einer Leiter und arbeitet an der Wand eines Tunnelbahnhofs, wo ein Schild mit dem Namen ""Kennington"" angebracht ist.",Ein Bauarbeiter in orangefarbener Weste schaut einen Bahntunnel mit einem Kennington-Schild darauf an.,0.7932273149490356
4790,1197,FR,"L'image montre un homme travaillant sur un échafaudage dans un tunnel, avec un panneau de signalisation ""Kennington"" visible à gauche.",Un ouvrier du bâtiment avec un gilet orange regarde un tunnel ferroviaire avec un panneau Kennington.,0.7882864475250244
4791,1197,CS,"Na obrázku je zobrazena pracovnice v oranžové veste, která stojí na žebříku v podzemních prostorách. Vpravo vidíme část tunelu s bílým nápisem ""KENNINGTON"" na stěně. Na fotografii je také vidět žlutý nápis na stěně.",Stavební dělník v oranžové vestě se dívá do vlakového tunelu s Kennington nápisem.,0.7199541926383972
4792,1198,EN,A man in an orange vest is riding down an escalator.,A worker is holding a yellow machine on an escalator.,0.8672108054161072
4793,1198,DE,"Ein Mann in Arbeitskleidung fährt eine Rolltreppe hoch, während er ein Gepäckstück trägt.",Ein Arbeiter hält eine gelbe Maschine auf einer Rolltreppe.,0.8023351430892944
4794,1198,FR,Une personne porte un gilet orange et monte une escalator dans un bâtiment.,Un ouvrier tient une machine jaune sur un escalator.,0.8469571471214294
4795,1198,CS,"Na snímku je člověk v oranžové vestě a bílém klobouku, který stoupá dolů na eskalátor. Vpravo je ohraničená síťová konstrukce.",Dělník drží žlutý stroj na eskalátoru.,0.7241029143333435
4796,1199,EN,A man in an orange vest is working on the sidewalk.,Two black and one white construction workers work outside.,0.7321907877922058
4797,1199,DE,"Ein Arbeiter mit orangefarbenem Schutzhelm und -weste bearbeitet eine Mauer, während er ein Werkzeug hält, während zwei andere Arbeiter im Hintergrund arbeiten.",Zwei schwarze und ein weißer Bauarbeiter arbeiten im Freien.,0.711876392364502
4798,1199,FR,"L'image montre des travailleurs portant des casques et des vêtements de protection, travaillant sur un chantier de construction avec des outils et des matériaux.",Deux ouvriers du bâtiment noirs et un blanc travaillent dehors.,0.724632203578949
4799,1199,CS,"Na snímku je tři dělníci, kteří pracují na zemním povrchu. Vpravo je červený cíl s nápisem ""HOLBECO GREN"". V pozadí jsou budovy a stromy.",Jeden bílý a dva černí stavební dělníci pracují venku.,0.6810217499732971
4800,1200,EN,A man in an orange vest is working on the stairs.,A hallway is littered with ladders and fabric during construction.,0.7339750528335571
4801,1200,DE,"Das Bild zeigt eine Treppe mit einer Person, die auf einer Leiter steht und sich auf der anderen Seite der Treppe befindet.",Ein Flur ist während Bauarbeiten mit Leitern und Stoff zugemüllt.,0.7018937468528748
4802,1200,FR,"L'image montre un escalier en béton avec des escaliers métalliques, une personne en orange sur une échelle et des murs endommagés.",Un couloir est jonché d'échelles et de bâches pendant les travaux.,0.7054368853569031
4803,1200,CS,"Na snímku je záběr na schodiště s kovovými schodišťovými lišty, které jsou umístěny na obou stranách schodiště. Na schodišti se nachází dva žlutě oblečení pracovníky, kteří stojí vedle sebe. V pozadí je vidět několik dřevěných schodišťových lišt a několik různých předmětů, jako je například kabel nebo něco podobného. Snímek je pořízen v interiéru budovy nebo domu.",Chodba je přeplněná žebříky a látkami během stavby.,0.6546459794044495
4804,1201,EN,A man in an orange vest is working on train tracks.,A man doing maintenance on the railroad tracks,0.8061254024505615
4805,1201,DE,"Ein Mann in einem orangefarbenen Sicherheitsweste und dunkler Kleidung hält ein digitales Gerät an einer Schiene, wahrscheinlich für eine Baustelle oder einen Industriebetrieb.",Ein Mann macht Wartungsarbeiten auf den Bahngleisen.,0.7205897569656372
4806,1201,FR,Un homme en veste orange et polo bleu tient un appareil de mesure près d'une voie ferrée.,Un homme faisant de la maintenance sur des voies ferrées,0.7373398542404175
4807,1201,CS,"Na obrázku je zobrazen pracovník v oranžové vestě s logem ""Tubifex"" a reflexními pruhy, který používá digitální přístroj k měření nebo kontrole na kolejích.",Muž který dělá údržbu na železniční trati.,0.658574104309082
4808,1202,EN,A group of people stand outside the Central Market store.,People stand in the parking lot in front of a Central Market.,0.8584155440330505
4809,1202,DE,"Das Bild zeigt die Außenseite eines Supermarkts namens Central Market, wo eine Gruppe von Menschen vor dem Eingang steht und sich auf den Einkaufsbummel vorbereitet.",Menschen stehen auf dem Parpklatz vor einem Großmarkt.,0.7305619716644287
4810,1202,FR,L'image montre un magasin Central Market avec des clients entrant et sortant.,Des gens debout sur le parking devant un Central Market.,0.7863007187843323
4811,1202,CS,"Na snímku je před obchodním domem s názvem ""Central Market"" skupina lidí, kteří stojí čekající na vstup do obchodu.",Lidé stojí na parkovišti před Central Marketem.,0.7320554256439209
4812,1203,EN,A man in a red shirt walks down the street.,Three men having a conversation outside of store.,0.7358386516571045
4813,1203,DE,"Das Bild zeigt eine belebte Straßenszene mit mehreren Menschen, die sich auf einer Gehstege befinden. Einige von ihnen tragen Jeans und T-Shirts, während andere Taschen tragen. Im Hintergrund sind Geschäfte mit Schaufenstern zu sehen.",Drei Männer unterhalten sich draußen vor einem Laden.,0.6900346279144287
4814,1203,FR,"L'image montre plusieurs personnes marchant sur une rue animée, avec des boutiques et des vitrines en arrière-plan.",Trois hommes ayant une conversation à l'extérieur d'un magasin.,0.7521920204162598
4815,1203,CS,"Na snímku je několik lidí, kteří chodí po ulici. V pozadí jsou obchodní okna a obchodníci.",Tři muži mají konverzaci před obchodem.,0.7194379568099976
4816,1204,EN,A group of construction workers wearing orange vests and hard hats.,Emergency workers with hoses lined up and descending down stairs.,0.7782891392707825
4817,1204,DE,"Das Bild zeigt mehrere Personen in orangefarbenen Sicherheitswesten und Helmen, die auf einer Treppe in einem Gebäude stehen. Sie scheinen sich auf etwas zu konzentrieren oder zu warten.",Einsatzkräfte mit Schläuchen laufen in einer Reihe eine Treppe hinunter.,0.6921481490135193
4818,1204,FR,"L'image montre des travailleurs portant des vêtements de sécurité orange et des casques blancs, debout sur un escalier dans un bâtiment moderne.",Des secouristes en rang avec des tuyaux d'arrosage descendant des escaliers.,0.7587154507637024
4819,1204,CS,"Na obrázku je skupina lidí v oblecích s oranžovými reflexními prvky, která stoupá po schodech do budovy.",Záchranáři s hadicemi jsou seřazeni a jdou dolů po schodech.,0.7263802886009216
4820,1205,EN,A group of construction workers working on the platform at a train station.,Many people in orange jackets are working in the subway station.,0.7892747521400452
4821,1205,DE,"Ein Team von Bauarbeitern in orangefarbenen Sicherheitswesten und Schutzhelmen arbeitet an einer Baustelle, wo sie mit Werkzeugen und Ausrüstung auf Betonplatten arbeiten.",Viele Menschen in orangefarbenen Jacke arbeiten in der U-Bahn-Station.,0.7475829720497131
4822,1205,FR,"Un groupe de travailleurs en uniforme orange et casques blancs sont en train de travailler sur un chantier de construction, avec des outils et des matériaux à disposition.",Beaucoup de personnes en vestes oranges travaillent dans la station de métro.,0.7643673419952393
4823,1205,CS,"Na snímku je skupina zaměstnanců v oranžových oblecích a bílých čepicích, která pracuje na nějakém konstruktivním projektu. Zajímavostí je, že některý z pracovníků nosí žlutou helmu. V pozadí jsou vidět dveře a podlahy s nálepami.",Mnoho lidí v oranžových vestách pracuje na stanici metra.,0.7048456072807312
4824,1206,EN,A group of construction workers working on a train track.,Construction workers toil on in a trench.,0.7987419962882996
4825,1206,DE,"Das Bild zeigt eine Baustelle mit mehreren ArbeiterInnen, die an einer Bahnstation arbeiten, während ein Zug auf der gegenüberliegenden Seite steht.",Bauarbeiter schuften in einem Graben.,0.7062765955924988
4826,1206,FR,"L'image montre des ouvriers travaillant sur un chantier de construction, avec des barrières et des matériaux de construction autour d'eux.",Des ouvriers travaillent dur dans une tranchée.,0.7664709091186523
4827,1206,CS,"Na obrázku je snímek stavebního pracoviště, kde se dělníci v oblecích s červenými helmy a reflexními vestami zaměřují na práci na konstrukci železničního nádraží nebo tunelu. V pozadí jsou vidět žluté značky na kolejích a několik strojů a příslušenství.",Stavební dělníci pracují v zákopu.,0.6770001649856567
4828,1207,EN,"Two men working on scaffolding in a room with a sign that says ""way out"".",Men in orange vests and white hard hats stand on scaffolds working.,0.7181059718132019
4829,1207,DE,"Zwei Arbeiter arbeiten an einer Baustelle, die mit Metallgerüsten und Schildern versehen ist.",Männer mit orangefarbenen Westen und weißen Helmen stehen auf Gerüsten und arbeiten.,0.7223806977272034
4830,1207,FR,Deux travailleurs sur des échelles travaillent sur un plafond dans un espace vide.,Des hommes en gilets oranges et casques blancs sont sur des échafaudages en train de travailler.,0.7455536723136902
4831,1207,CS,Dva dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dospělí dosp,Muži v oranžových vestách a bílých tvrdých helmách stojí na lešení a pracují.,0.4396374523639679
4832,1208,EN,A group of men stand on the beach next to fishing nets.,A crowd of local fishermen inspect their nets on the beach.,0.8440678119659424
4833,1208,DE,"Das Bild zeigt eine Gruppe von Menschen, die am Strand mit großen, gelben Fischernetzen hantieren. Sie stehen auf dem Sand und scheinen sich mit den Netzen zu beschäftigen. Im Hintergrund sind Boote im Meer zu sehen.",Eine Menge örtlicher Fischer überprüft am Strand ihre Netze.,0.7073659300804138
4834,1208,FR,Des pêcheurs dépliant leurs filets de pêche sur la plage.,Une foule de pêcheurs locaux inspectent leurs filets sur la plage.,0.841061532497406
4835,1208,CS,"Na písečné pláži se nachází skupina rybářů, kteří se snaží připravit své námořní síly. V pozadí je moře a obloha, která je plná slunce. Rybáři jsou oblečeni v různých oděvech, které jsou vhodné pro rybolov. Některý z nich drží námořní sílu, která je velmi dlouhá a téměř přesahující hranici obrázku.",Dav místních rybářů si prohlíží jejich sítě na pláži.,0.7114472985267639
4836,1209,EN,A woman sits at a picnic table with three children and a baby.,Parents with young children sitting at a picnic table.,0.840394914150238
4837,1209,DE,"Vier Personen, darunter zwei Erwachsene und zwei Kinder, sitzen an einem Picknicktisch im Freien. Einer der Erwachsenen hält ein Baby auf dem Schoß.",Eltern mit kleinen Kindern sitzen an einem Picknicktisch.,0.8001379370689392
4838,1209,FR,"Une mère et ses enfants sont assis à un banc en bois dans un parc, avec des sacs à dos à côté d'eux.",Des parents avec de jeunes enfants assis à une table de pique-nique.,0.7646306753158569
4839,1209,CS,"Na snímku je dítě, které sedí na dospělého nohou, kteří sedí na piknikovém stole. Dítě má na sobě šati s květinovým vzorem a sedí vedle dospělého, který drží malého chlapce na ruce. Dospělý má na sobě bílé kalhoty a sandály. V pozadí je vidět jiné dítě, které stojí vedle dospělého a drží se blíže k němu. Na stole jsou vidět tašky a předměty.",Rodiče s mladými dětmi sedí u piknikového stolu.,0.6948922872543335
4840,1210,EN,A man and woman sit at an outdoor table with drinks in front of them.,A woman in a red sweater is sitting next to a man at a table outside.,0.7793875932693481
4841,1210,DE,"Ein Mann und eine Frau sitzen an einem Tisch im Freien, während sie Getränke trinken. Im Hintergrund sind Fahrräder und Autos zu sehen.",Eine Frau in rotem Pullover sitzt neben einem Mann an einem Tisch im Freien.,0.7654798626899719
4842,1210,FR,"L'image montre un homme et une femme assis à une table, avec des bicyclettes et des voitures dans le fond.",Une femme en sweat rouge est assise à côté d'un homme à une table dehors.,0.7689729928970337
4843,1210,CS,"Na snímku je dospělý muž a mladá žena, která sedí u stolu v zahradě nebo na terase, kde jsou umístěny dvě kávy a nápoje. V pozadí jsou parkovací místnosti s auty a cyklisté.",Žena v červeném svetru sedí vedle muže u stolu venku.,0.6769158840179443
4844,1211,EN,A group of children are standing near a fence.,A group of kids look out of a fence.,0.9059769511222839
4845,1211,DE,"Ein Gruppe von Kindern steht an einer Metallbarriere, einige von ihnen tragen Sportbekleidung und sind in verschiedenen Posen.",Eine Gruppe Kids schaut durch einen Zaun.,0.7466149926185608
4846,1211,FR,"Un groupe d'enfants, dont certains sont en train de grimper sur un banc en bois, se tiennent près d'une barrière en métal.",Un groupe d'enfants regardent à travers une clôture.,0.8020921945571899
4847,1211,CS,"Děti se drží za plot, některé z nich jsou v bílých tričkách a různých barvách.",Skupina dětí se dívá skrz plot.,0.7460588812828064
4848,1212,EN,A group of young men stand on a sidewalk at night.,A group of people stand outside at night talking.,0.8702702522277832
4849,1212,DE,"Das Bild zeigt eine Gruppe von Menschen, die sich auf einer beleuchteten Straße bei Nacht aufhalten. Einige tragen T-Shirts und Shorts, während ein anderer ein Hemd trägt. Einer der Personen hält einen weißen Frisbee in der Hand. Im Hintergrund sind weitere Personen und ein paar Lichter zu sehen.",Eien Gruppe von Menschen steht nachts draußen und redet.,0.6491811871528625
4850,1212,FR,"L'image montre plusieurs personnes debout près d'un barrière, avec un homme tenant un disque et une autre personne portant une t-shirt verte.",Un groupe de personnes sont debout à parler pendant la nuit.,0.7371556758880615
4851,1212,CS,"Na snímku jsou čtyři muži, kteří stojí vedle sebe na noci. Vpravo drží frisbee. Zleva je vidět část zeleného trička s bílým nápisem, kterého nosí žena. Další tři muže jsou oblečeni v různých barvách triček a krátkých kalhotách. V pozadí je vidět několik světel a některé obrazy nebo plakáty.",Skupina lidí stojí a hovoří venku v noci.,0.6520031094551086
4852,1213,EN,A woman in a pink jacket is handing food to a man sitting on the steps.,A woman in a red business suit sits on a step sharing food with a man in a leather jacket.,0.8670593500137329
4853,1213,DE,Ein Mann sitzt auf einer Bank und eine Frau reicht ihm ein Sandwich.,Eine Frau in rotem Geschäftskostüm sitzt auf einer Stufe und teilt Essen mit einem Mann in einer Lederjacke.,0.7963767051696777
4854,1213,FR,Une femme en veste rose donne un sandwich à une personne assise sur les marches.,"Une femme en complet rouge est assise sur une marche, partageant de la nourriture avec un homme en blouson de cuir.",0.8161114454269409
4855,1213,CS,"Na obrázku je žena v růžové bundě, která sedí na schodech a dává někomu na střechu obal s jídlem. Na zadní straně je zrcadlový obraz přístavku ""health exchange"".",Žena v červeném formálním saku sedí na schodech a dělí se o jídlo s pánem v kožené bundě.,0.7431113719940186
4856,1214,EN,A man in an orange vest holds a bird on his hand.,A man in an orange vest holds a large bird.,0.9354178309440613
4857,1214,DE,Ein Mann in einem orangefarbenen Sicherheitsweste hält einen Vogel auf einer Bahnanlage.,Ein Mann in orangefarbener Weste hält einen großen Vogel.,0.8499347567558289
4858,1214,FR,"Un homme porte un gilet orange et tient un oiseau dans sa main, devant un train.",Un homme en gilet orange tient un gros oiseau.,0.8647592663764954
4859,1214,CS,"Na obrázku je muž v oranžové vestě, který drží ptáka na ruce před vlakem.",Muž v oranžové vestě drží velkého ptáka.,0.8422116637229919
4860,1215,EN,A man and woman ride bicycles along a beach promenade.,"Man and woman riding bikes on paved, fenced path near ocean.",0.8169893026351929
4861,1215,DE,Zwei Personen fahren Fahrräder entlang eines Weges mit einer blauen Himmel und einem Meer im Hintergrund.,"Mann und Frau fahren mit dem Fahrrad auf einem gepflasterten, eingezäunten Weg nahe des Meeres.",0.7592765092849731
4862,1215,FR,"Deux personnes sont en train de faire du vélo sur une promenade le long de la mer, avec un ciel bleu et une barrière orange derrière eux.",Un homme et une femme à vélo sur une voie pavée et clôturée près de l'océan.,0.769575297832489
4863,1215,CS,"Na obrázku je dva lidé, kteří jížejí na kolech po pobřežní cestě s oranžovými ploty za sebou.","Muž a žena jezdí na kolech na dlážděné, oplocené stezce poblíž oceánu.",0.7306475043296814
4864,1216,EN,A group of men stand around a basket of fish.,Men gather around a basket full of fresh fish as another man lifts the largest fish in the air.,0.8310506939888
4865,1216,DE,"Das Bild zeigt eine Gruppe von Menschen, die sich auf einem Sandstrand aufhalten und Fische betrachten. Ein Mann hält einen großen Fisch hoch, während andere um ihn herum stehen und ihn betrachten. Der Hintergrund ist unscharf, aber es scheint ein Strand oder eine Küstenlandschaft zu sein. Die Menschen tragen traditionelle Kleidung, die für die Region typisch ist.","Männer versammeln sich um einen Korb voll mit frischem Fisch, während ein anderer Mann den größten Fisch in die Luft hebt.",0.6821922659873962
4866,1216,FR,L'image montre un groupe de personnes autour d'un poisson sur une plage.,Des hommes se rassemblent autour d'un panier rempli de poissons frais tandis qu'un autre homme soulève le plus gros poisson en l'air.,0.7695313096046448
4867,1216,CS,"Na snímku je skupina lidí, kteří jsou kolem rybího trhu na pláži. Některé z nich drží ryby a jiní se podílí na prodeji. V pozadí je vidět plážový prostor s písem a několika stromy.","Muži se shromažďují okolo košíku plného čerstvých ryb, přitom jiný muž zvedá největší rybu do vzduchu.",0.6787559390068054
4868,1217,EN,A man and two children laying on a couch.,Pops and the girls taking 40 winks.,0.7313059568405151
4869,1217,DE,"Ein Mann und zwei Kinder liegen auf einer Couch, der Mann hat die Kinder auf dem Schoß.",Papa und die Mädchen nehmen eine Mütze voll Schlaf.,0.7560872435569763
4870,1217,FR,"Un homme et deux enfants sont couchés sur un canapé, avec le père dormant et les enfants endormis sur ses épaules.",Papa et les filles font une sieste.,0.7347033619880676
4871,1217,CS,"Muž spí na pohovce s dětmi, které ho drží za ruce.",Taťka a dívky si dávají 20.,0.6951315999031067
4872,1218,EN,Two children playing in the sand with one wearing pink pants and the other wearing a pink shirt.,Two young girls making upside down cupcake shapes in the sand.,0.7753039002418518
4873,1218,DE,"Zwei Kinder spielen im Sandkasten,其中一个穿着粉红色的衬衫和蓝色的短裤，另一个穿着深色的衣服。",Zwei kleine Mädchen machen umgedrehte Cupcake-Formen im Sand.,0.6631419062614441
4874,1218,FR,"Deux enfants jouent dans un bac à sable, l'un porte un t-shirt bleu et des leggings roses, l'autre un t-shirt rose et un short bleu.",Deux jeunes filles faisant des modelages de petits gâteaux à l'envers dans le sable.,0.7372534871101379
4875,1218,CS,"Dva děti, jedno v tmavé tričku a druhé v růžovém, sedí na písku a hrají se s pískovými formami.",Dvě mladé dívky tvoří vzhůru nohama písečné hrady na písku.,0.7255111932754517
4876,1219,EN,A group of young women sit at a table eating and drinking Pepsi.,A group of women are eating on a terrace.,0.8757651448249817
4877,1219,DE,"Ein Gruppe von Menschen sitzt an einem Tisch und isst, während sie Getränke wie Pepsi-Flaschen und Bierdosen auf dem Tisch haben.",Eine Gruppe Frauen isst auf einer Terrasse.,0.7654491662979126
4878,1219,FR,"Un groupe de personnes est assis autour d'une table, mangeant et buvant dans un parc ou un terrain de jeux.",Un groupe de femmes mangent sur une terrasse.,0.8243305087089539
4879,1219,CS,"Na snímku je skupina lidí, kteří sedí u stolu a jedou ve venkovním prostředí. Na stole jsou plechovky Pepsi, talíře s jídlem a nápoje. V pozadí jsou stromy a obzor.",Skupina žen jí na terase.,0.6837041974067688
4880,1220,EN,A boy in a blue shirt is holding a bucket.,Two boys cutting some meat.,0.751777708530426
4881,1220,DE,"Drei Kinder, zwei davon mit T-Shirts und einer mit einer Camouflage-Hut, stehen um einen Tisch herum und scheinen etwas zu bearbeiten oder zu untersuchen.",Zwei Jungen schneiden Fleisch.,0.674426257610321
4882,1220,FR,"L'image montre trois personnes, dont deux sont concentrées sur un objet sur une table, tandis que la troisième personne tient une tasse.",Deux garçons coupant de la viande.,0.711385190486908
4883,1220,CS,"Dva chlapi, jeden v bílé tričku s potiskem a druhý v modrém tričku, sedí na podlaze a hledají něco v malé dřevěné krabičce.",Dva kluci řežou nějaké maso.,0.6938615441322327
4884,1221,EN,A person wearing blue walks through a tunnel.,A lady in a blue shirt and pants is walking down a long hallway that is sparsely lighted.,0.7806107401847839
4885,1221,DE,"Ein Mann in einer blauen Bluse und Jeans läuft durch einen dunklen Tunnel, der von oben beleuchtet wird.","Eine Dame in blauem Hemd und Hose läuft einen lang, spärlich beleuchteten Flur entlang.",0.7962419390678406
4886,1221,FR,"Une personne marche dans un tunnel sombre et étroit, avec une lumière blanche au bout.",Une femme en T-shirt bleu et pantalon marche dans un long couloir qui est faiblement éclairé.,0.7554441094398499
4887,1221,CS,"Výrazná osoba v modré bundě a bílém kšiltu chůdzi do širokého, tmavého tunelu s lesklou podlahou.",Dáma v modrém tričku a džínách chodí na dlouhé chodbě která je řídce osvětlena.,0.7295752167701721
4888,1222,EN,A bride and groom stand outside of a church with balloons.,A man in a tuxedo and a woman in a bride's gown are leaving a church.,0.7752320170402527
4889,1222,DE,"Das Bild zeigt eine Hochzeitszeremonie mit einer Braut und Bräutigam, die blau-weiße Luftballons halten, während ein Blumenkind und weitere Gäste im Hintergrund stehen.",Ein Mann in einem Smoking und eine Frau in einem Brautkleid gehen aus einer Kirche.,0.6945928931236267
4890,1222,FR,"Un couple marié célèbre leur mariage devant un groupe d'invités, avec des ballons bleus et blancs au-dessus de la mariée.",Un homme en smoking et une femme en robe de mariée sont en train de quitter une église.,0.7204023003578186
4891,1222,CS,"V zářivém světle se koná svatební ceremonie, kde ženich drží balónky nad svou ženou, která je v bílé svatební sukni. Obě jsou obklopeny přítelkyněmi a dalšími oslavujícími. V pozadí stojí lidé v oblecích a šatech, některým se přibližují balónky.",Muž ve smokingu a žena ve svatebních šatech opouštějí kostel.,0.6945516467094421
4892,1223,EN,A girl is swinging on a swing set with her hair flying in the wind.,One woman in a black shirt swinging very high on a swing.,0.8189042210578918
4893,1223,DE,"Ein junges Mädchen mit langen, lockigen Haaren schwingt auf einer Schaukel vor einem bewölkten Himmel.",Eine Frau in einem schwarzen Hemd schaukelt sehr hoch auf einer Schaukel.,0.8200928568840027
4894,1223,FR,"Une femme avec des cheveux roux est assise sur un balancier, sa tête en arrière et ses jambes flottant dans l'air.",Une femme en T-shirt noir se balançant très haut sur une balançoire.,0.7966055870056152
4895,1223,CS,"Na snímku je žena s dlouhými, červenými vlasy, která se na houpací drátěné sedačce pohybuje. Její ruce jsou vztyčeny před ní, a její oblečení zahrnuje černé tričko a hnědé kalhoty. V pozadí je obloha s průsvitnými oblaky.",Jedna žena v černém tričku se houpe velmi vysoko na houpačce.,0.7060433030128479
4896,1224,EN,A sparkler is lit by three children in the dark.,The children play with sparklers at night.,0.8093266487121582
4897,1224,DE,Drei Kinder stehen nebeneinander und halten ein leuchtendes Feuerwerk in der Dunkelheit.,Die Kinder spielen nachts mit Wunderkerzen.,0.7286017537117004
4898,1224,FR,Trois enfants regardent un bâton de feux d'artifice éclater dans la nuit.,Les enfants jouent avec des cierges magiques la nuit.,0.7618104815483093
4899,1224,CS,"V černém tle se nachází dítě s osvětleným svítilnou, které ho osvětluje.",Děti si hrají s jiskrami v noci.,0.6962845921516418
4900,1225,EN,An older couple walks down the street together.,An older couple taking a walk together.,0.8346539735794067
4901,1225,DE,"Das Bild zeigt eine ältere Frau und einen Mann, die gemeinsam auf einer Straße spazieren gehen. Die Frau trägt ein gestreiftes Hemd, eine rote Mütze und eine Tasche, während der Mann ein weißes Hemd und kurze Hosen trägt. Sie sind von Bäumen und Grünflächen umgeben.",Ein älteres Paar geht zusammen spazieren.,0.6760493516921997
4902,1225,FR,"L'image montre deux personnes âgées marchant dans un parc, l'une portant un chapeau et une sacoche, l'autre en short et sandales.",Un couple âgé qui se promène ensemble.,0.6774620413780212
4903,1225,CS,"Na snímku je dospělá osoba s červeným kloboukem, která chůzdí po cestě vedoucí k zelenému parkovi. Vpravo je starší muž v bílém tričku a modrých krátkých kalhotách, který chůzdí vedle ženy. Obě jsou v pozadí stromů a zeleného prostředí.",Starší pár spolu na procházce.,0.6470656394958496
4904,1226,EN,A man is cutting meat on a cutting board in the kitchen.,A young man in a black shirt is cutting meat.,0.8268938064575195
4905,1226,DE,Ein Mann schneidet Fleisch auf einer Schneidebrett in der Küche.,Ein junger Mann in schwarzem Hemd schneidet Fleisch.,0.818496823310852
4906,1226,FR,Un homme est en train de couper du porc sur un plan de travail dans une cuisine.,Un jeune homme en T-shirt noir coupe de la viande.,0.7515497207641602
4907,1226,CS,Muž s černým tričkem se zaměřuje na kousání masa na dřevěném prknu u kuchyňského stolíku.,Mladý muž v černém tričku řeže maso.,0.7562549114227295
4908,1227,EN,A woman in blue jeans is kneeling next to a grill.,Woman in a blue shirt drinks while cooking over a grill.,0.8224369883537292
4909,1227,DE,"Eine Frau in einem blauen Oberteil und Jeans sitzt auf einer Bank unter einem Pavillon, lächelt und hält eine Schüssel mit Essen. Sie ist am Grill, der mit Gegenständen wie einem Topf, einer Schüssel und einem Becher bestückt ist. Im Hintergrund sind Bäume und ein Park zu sehen.","Frau in blauem Hemd trinkt, während sie etwas über einem Grill gart.",0.7015203833580017
4910,1227,FR,Une femme sourit à la caméra tout en se tenant devant un barbecue dans un parc.,Une femme en T-shirt bleu boit tandis qu'elle cuisine sur un gril.,0.7709101438522339
4911,1227,CS,"Na snímku je žena v modrém tričku a modrých kalhotách, která sedí na stojanu u grilu v zahradním pavilonu.",Žena v modrém tričku pije při vaření na grilu.,0.7452016472816467
4912,1228,EN,A boy in a cowboy hat stands on top of a fence while two other boys look at him.,Three little boys standing next to and on a fence.,0.7988710999488831
4913,1228,DE,"Drei Kinder stehen an einer Geländerbrücke, die auf einem Gelände mit Gras und Steinen steht.",Drei kleine Jungen stehen neben und auf einem Zaun.,0.7638931274414062
4914,1228,FR,"L'image montre trois enfants, dont deux sont debout et un est assis sur un banc en bois, avec un fond de ciel bleu et des barrières en métal.",Trois petits garçons debout à côté de et sur une clôture.,0.7421684265136719
4915,1228,CS,"Na obrázku je dítě na žluté barvě, které stojí na železničním nádraží a pozoruje další dítě, které chodí přes něj.",Tři malí kluci stojí vedle a na plotu.,0.6602866053581238
4916,1229,EN,A young boy is laying on the ground next to his bike.,A boy falls off his red bike.,0.85554039478302
4917,1229,DE,"Ein Kind liegt auf dem Boden, umgeben von einem roten Fahrrad mit blauen und schwarzen Teilen.",Ein Junge fällt von seinem roten Fahrrad.,0.8279101252555847
4918,1229,FR,"Un enfant est allongé sur un vélo, les yeux fermés, dans une rue pavée.",Un garçon tombe de son vélo rouge.,0.7868360280990601
4919,1229,CS,"Dítě ležící na země, držící se za kolo jízdního kola.",Chlapec spadl z červeného kola.,0.7275554537773132
4920,1230,EN,A hand holding tongs over a grill with skewers and meat.,A person is using metal tongs to turn a shish kabob at the grill amongst other grilled food.,0.7524065375328064
4921,1230,DE,"Ein Koch verwendet Gabeln, um Fleisch und Gemüse auf einem Grill zu bewegen.","Mit einer Metallzange dreht ein Mensch einen Schaschlikspieß, der neben anderem gegrilltem Essen auf dem Grill liegt.",0.718899130821228
