id,image_id,lang,prediction,reference,bertscore_f1
2353,588,DE,Das Bild zeigt eine Gruppe von Kindern und Erwachsenen vor einer Schule mit einer blauen Flagge im Hintergrund.,"Die Schulkinder trugen Uniformen mit weißen Hemden, blauen Hosen und gelben Namensschildchen.",0.7045251727104187
2354,588,FR,Un groupe d’enfants se tient devant un bâtiment avec un drapeau bleu accroché au mur.,Les écoliers portaient des uniformes avec T-shirts blancs et pantalons ou jupes marines et des étiquettes jaunes à leurs noms.,0.7192302346229553
2355,588,CS,Skupina dětí stojí před budovou s modrou vlajkou visící na zdi.,"Školáci v uniformách, v bílých košilích, modrých kalhotách nebo sukních a se žlutými jmenovkami.",0.703826367855072
2356,589,EN,A child walks in front of a stone wall with an archway.,A woman wearing a red skirt is walking beside a stone wall.,0.839485228061676
2357,589,DE,Ein Kind mit einer bunten Decke auf dem Rücken geht vorbei an einer alten Mauer mit einem kleinen Torbogen und einem Dach darauf.,Eine Frau mit einem roten Rock geht neben einer Steinmauer entlang.,0.8318971991539001
2358,589,FR,Un enfant marche devant un mur de pierre avec une arcade.,Une femme vêtue d'une jupe rouge marche à côté d'un mur de pierre.,0.8466108441352844
2359,589,CS,Dítě chodí před kamennou zdí s obloukem.,Žena v červené sukni jde podél kamenné zdi.,0.7783210873603821
2360,590,EN,A man in a yellow jacket is kayaking on a river.,A man smiles in his blue and green kayak.,0.767781138420105
2361,590,DE,Ein Mann in einer gelben Jacke fährt Kajak auf einem Fluss.,Ein Mann in einem blau-grünen Kajak lächelt.,0.8118051290512085
2362,590,FR,Un homme en veste jaune fait du kayak sur une rivière.,Un homme sourit dans son kayak bleu et vert.,0.8206144571304321
2363,590,CS,Muž ve žluté bundě jede na kajaku po řece.,Muž se usmívá ve svém modro zeleném kajaku.,0.8174280524253845
2364,591,EN,A man in a black coat stands at a crosswalk.,Woman and a man standing across street from each other at a crosswalk.,0.8127242922782898
2365,591,DE,Ein Mann im schwarzen Mantel steht an einem Zebrastreifen.,Eine Frau und ein Mann stehen einander an einem Fußgängerüberweg auf gegenüberliegenden Straßenseiten gegenüber.,0.7405738830566406
2366,591,FR,Un homme en manteau noir se tient à un passage pour piétons.,"Une femme et un homme debout dans la rue, chacun à une extrémité d'un passage piéton.",0.7889355421066284
2367,591,CS,Muž v černém kabátě stojí na přechodu pro chodce.,Žena a muž stojí naproti sobě na přechodu pro chodce.,0.8424298167228699
2368,592,EN,A man sits at a table with several bottles of soda and a pack of cigarettes.,A mustached man in a white shirt is at a stand that displays cigarettes and glass bottles of various sodas.,0.8361991047859192
2369,592,DE,Ein Mann sitzt mit mehreren Flaschen Limonade und einer Schachtel Zigaretten an einem Tisch.,"Ein Mann mit Schnauzer und weißem Hemd ist an einem Stand, wo Zigaretten und Glasflaschen mit verschiedenen Limonaden ausgestellt sind.",0.7840341329574585
2370,592,FR,Un homme est assis à une table avec plusieurs bouteilles de soda et un paquet de cigarettes.,Un homme moustachu en T-shirt blanc se trouve à un stand qui propose des cigarettes et des bouteilles de divers sodas.,0.8418514728546143
2371,592,CS,Muž sedí u stolu s několika lahvemi sody a krabičkou cigaret.,"Muž s knírem v bílém tričku u stánku, který vystavuje cigarety a láhve s různými limonádami.",0.7621340155601501
2372,593,EN,A young boy in red and blue shorts is sweeping the ground.,A barefoot little boy sweeping a brick floor.,0.792413055896759
2373,593,DE,Ein kleiner Junge in roten und blauen Shorts fegt den Boden.,Ein barfüßiger kleiner Junge kehrt einen Ziegelboden.,0.7664464712142944
2374,593,FR,Un jeune garçon en short rouge et bleu balaie le sol.,Un petit garçon pieds nus balayant un sol en brique.,0.809142529964447
2375,593,CS,Mladý chlapec v červenomodrých šortkách zametá zem.,Malý bosý chlapec zametá cihlovou podlahu.,0.8005772233009338
2376,594,EN,A man with hiking poles stands on top of a mountain overlooking a city.,A man hikes on a dirt path high above a city.,0.8399479389190674
2377,594,DE,Ein Mann mit Wanderstöcken steht auf einem Berg mit Blick auf eine Stadt.,Ein Mann wandert auf einem unbefestigten Weg hoch über der Stadt.,0.7795543670654297
2378,594,FR,Un homme avec des bâtons de randonnée se tient au sommet d’une montagne surplombant une ville.,Un homme fait une randonnée sur un chemin de terre au-dessus d'une ville.,0.8221405744552612
2379,594,CS,Muž s turistickými holemi stojí na vrcholu hory s výhledem na město.,Muž na túře po špinavé cestě vysoko nad městem.,0.7322774529457092
2380,595,EN,A person is looking through a tree hole.,Brown-haired male relaxing in an oak tree.,0.7479336857795715
2381,595,DE,Eine Person schaut durch ein Baumloch.,"Eine braunhaarige männliche Person, die sich in einer Eiche entspannt.",0.7400988936424255
2382,595,FR,Une personne regarde à travers un trou d’arbre.,Un homme aux cheveux bruns se détend dans un chêne.,0.7735950350761414
2383,595,CS,Člověk se dívá skrz díru ve stromu.,Hnědovlasý mladík odpočívá ve větvích dubu.,0.7292490005493164
2384,596,EN,A dog with a long tail standing in the grass.,Large fluffy gray dog standing in grass in front of a brown dog.,0.8112733364105225
2385,596,DE,Ein Hund mit langem Schwanz steht im Gras.,"Ein großer flauschiger grauer Hund, der vor einem braunen Hund im Gras steht.",0.7797557711601257
2386,596,FR,Un chien avec une longue queue debout dans l'herbe.,Un gros chien gris au poil soyeux se tenant sur l'herbe devant un chien brun.,0.8357064127922058
2387,596,CS,Pes s dlouhým ocasem stojící v trávě.,Velký huňatý šedý pes stojí na trávníku před hnědým psem.,0.7360743284225464
2388,597,EN,A young child in a green dress is running down a stone staircase.,A little boy with a green shirt is running on a rock ledge.,0.8879595398902893
2389,597,DE,Ein kleines Kind in einem grünen Kleid rennt eine Steintreppe hinunter.,Ein kleiner Junge mit grünem Hemd rennt auf einem Felsvorsprung.,0.8327937126159668
2390,597,FR,Un jeune enfant vêtu d’une robe verte descend un escalier en pierre.,Un petit garçon avec une chemise verte court sur un rebord en pierre.,0.8582194447517395
2391,597,CS,Po kamenném schodišti běží malé dítě v zelených šatech.,Malý chlapec v zelené košili běží po kamenné římse.,0.8074828386306763
2392,598,EN,A group of people sit on the ground in front of a table full of beads and trinkets.,Two young men selling goods in a market.,0.7397841811180115
2393,598,DE,Eine Gruppe von Menschen sitzt auf dem Boden vor einem Tisch voller Perlen und Schmuck.,"Zwei junge Männer, die auf einem Markt Waren verkaufen.",0.7295488715171814
2394,598,FR,Un groupe de personnes est assis par terre devant une table remplie de perles et de bibelots.,Deux jeunes hommes vendant des marchandises sur un marché.,0.7368342280387878
2395,598,CS,Skupina lidí sedí na zemi před stolem plným korálků a drobností.,Dva mladíci prodávající na trhu.,0.7042912840843201
2396,599,EN,A group of people watch as motorcycles drive by on the road.,People stand outside watching motorcycles drive down a road.,0.8548431992530823
2397,599,DE,"Eine Gruppe von Menschen schaut zu, wie Motorräder auf der Straße vorbeifahren.","Leute stehen draußen und beobachten, wie Motorräder eine Straße entlang fahren.",0.8455309271812439
2398,599,FR,Un groupe de personnes regarde les motos passer sur la route.,Des gens dehors regardant des motos qui passent sur une route.,0.8529748320579529
2399,599,CS,"Skupina lidí sleduje, jak po silnici projíždějí motorky.",Lidé stojí venku a sledují motocykly jedoucí po silnici.,0.7997047305107117
2400,600,EN,A young girl is sleeping on a bus.,The little girl is sleeping while hugging her blue bag.,0.8322301506996155
2401,600,DE,Ein junges Mädchen schläft in einem Bus.,Das kleine Mädchen hält ihre blaue Tasche im Arm und schläft.,0.7734649181365967
2402,600,FR,Une jeune fille dort dans un bus.,La petite fille dort tout en serrant son sac bleu.,0.7966778874397278
2403,600,CS,Mladá dívka spí v autobuse.,Malé děvče spí a objímá svůj modrý batoh.,0.7484842538833618
2404,601,EN,A man is kneeling on the ground with his back to us and a bottle of water in front of him.,Man putting up a tile in the ground.,0.7436432838439941
2405,601,DE,Ein Mann kniet mit dem Rücken zu uns auf dem Boden und hält eine Flasche Wasser vor sich.,"Ein Mann, der einen Ziegel in den Boden setzt.",0.7747159600257874
2406,601,FR,"Un homme est agenouillé au sol, nous tournant le dos et une bouteille d’eau devant lui.",Un homme posant un carreau sur le sol.,0.7725663185119629
2407,601,CS,Muž klečí na zemi zády k nám a před sebou má láhev vody.,Dlaždič zasazuje dlaždici do země.,0.7119861841201782
2408,602,EN,A black and white dog is standing on the ground.,A dog shakes off water,0.7184115648269653
2409,602,DE,Ein schwarz-weißer Hund steht auf dem Boden.,Ein Hund schüttelt sich Wasser aus dem Fell.,0.7827373147010803
2410,602,FR,Un chien noir et blanc se tient au sol.,Un chien s'ébroue,0.6797095537185669
2411,602,CS,Na zemi stojí černobílý pes.,Pes setřásá vodu,0.6756280660629272
2412,603,EN,A man and woman sit on a train with the man sleeping and the woman talking on her phone.,A man in a black shirt sits next to an old woman in a pink shirt on a train.,0.7713918089866638
2413,603,DE,"Ein Mann und eine Frau sitzen in einem Zug, der Mann schläft und die Frau telefoniert.",Ein Mann mit schwarzem Hemd sitzt neben einer alten Frau in rosafarbenem Oberteil in einem Zug.,0.7638037800788879
2414,603,FR,"Un homme et une femme sont assis dans un train, l'homme dort et la femme parle au téléphone.",Un homme en T-shirt noir est assis à côté d'une vieille femme en veste rose dans un train.,0.7726806998252869
2415,603,CS,"Muž a žena sedí ve vlaku, muž spí a žena mluví do telefonu.",Muž v černém tričku sedí ve vlaku vedle staré paní v růžovém tričku.,0.756362795829773
2416,604,EN,"A man sits in a barber shop with a neon sign above him that says ""Lopez's Barber"".",Man reading a book in a barber shop at night.,0.7740264534950256
2417,604,DE,"Ein Mann sitzt in einem Friseurladen mit einer Leuchtreklame über sich, auf der „Lopez’s Barber“ steht.","Ein Mann, der nachts in einem Friseursalon ein Buch liest.",0.7487016916275024
2418,604,FR,"Un homme est assis dans un salon de coiffure avec une enseigne au néon au-dessus de lui qui dit ""Lopez's Barber"".",Un homme lisant un livre dans un salon de coiffure la nuit.,0.7873543500900269
2419,604,CS,Muž sedí v holičství a nad sebou má neonový nápis „Lopez's Barber“.,U holiče v noci si muž čte knihu.,0.6979898810386658
2420,605,EN,A man wearing a hat and holding binoculars is standing next to another man who is holding a cup.,Two men are standing together while one looks through binoculars.,0.788361132144928
2421,605,DE,"Ein Mann mit Hut und Fernglas steht neben einem anderen Mann, der eine Tasse hält.","Zwei Männer stehen beieinander, einer blickt durch ein Fernglas.",0.7811829447746277
2422,605,FR,Un homme portant un chapeau et tenant des jumelles se tient à côté d’un autre homme qui tient une tasse.,Deux hommes se tiennent debout ensemble tandis que l'un regarde à travers des jumelles.,0.7379419803619385
2423,605,CS,"Muž v klobouku a v ruce s dalekohledem stojí vedle dalšího muže, který drží pohár.","Dva muži stojí vedle sebe, jeden se dívá dalekohledem.",0.7575652003288269
2424,606,EN,A young girl in a blue dress and pink wings is dancing on stage.,The little girl is standing on a stage dressed up as a pink fairy.,0.8073164224624634
2425,606,DE,Ein junges Mädchen in einem blauen Kleid und rosa Flügeln tanzt auf der Bühne.,Das kleine Mädchen steht als rosafarbene Fee gekleidet auf einer Bühne.,0.7784016728401184
2426,606,FR,Une jeune fille vêtue d’une robe bleue et d’ailes roses danse sur scène.,"La petite fille est debout sur une scène, habillée comme une fée rose.",0.7559861540794373
2427,606,CS,Mladá dívka v modrých šatech a růžových křídlech tančí na pódiu.,Malá holčička stojí na pódiu oblečená jako růžová víla.,0.7664831280708313
2428,607,EN,Two children sit on the shore of a lake.,"Two children, one in a red coat, one in a blue coat, are sitting by a lake.",0.8137246966362
2429,607,DE,Zwei Kinder sitzen am Ufer eines Sees.,"Zwei Kinder, eines mit einem roten, eines mit einem blauen Mantel, sitzen an einem See.",0.8068242073059082
2430,607,FR,Deux enfants sont assis au bord d’un lac.,"Deux enfants, l'un en blouson rouge, l'autre en blouson bleu, sont assis au bord d'un lac.",0.8355407118797302
2431,607,CS,Dvě děti sedí na břehu jezera.,"Dvě děti, jedno v červené, druhé v modré bundě, sedí u jezera.",0.8056861758232117
2432,608,EN,A woman in an orange dress is standing next to a man sitting on a chair.,A woman in orange works beside a loom.,0.8207493424415588
2433,608,DE,"Eine Frau in einem orangefarbenen Kleid steht neben einem Mann, der auf einem Stuhl sitzt.",Eine orange gekleidete Frau arbeitet neben einem Webstuhl.,0.8098015785217285
2434,608,FR,Une femme vêtue d’une robe orange se tient à côté d’un homme assis sur une chaise.,Une femme en orange travaille à côté d'un métier à tisser.,0.7388666868209839
2435,608,CS,Žena v oranžových šatech stojí vedle muže sedícího na židli.,Žena v oranžovém pracuje vedle tkalcovského stavu.,0.7689123153686523
2436,609,EN,A group of people dressed in black raincoats holding signs with Chinese characters on them.,A group in uniform marches carrying red signs with Chinese lettering on them.,0.8654293417930603
2437,609,DE,"Eine Gruppe von Menschen in schwarzen Regenmänteln, die Schilder mit chinesischen Schriftzeichen darauf halten.",Eine Gruppe in Uniformen marschiert und trägt Schilder mit chinesischen Buchstaben darauf.,0.8181988000869751
2438,609,FR,Un groupe de personnes vêtues d’imperméables noirs tenant des pancartes avec des caractères chinois dessus.,Un groupe en uniformes défile en portant des pancartes rouges avec des lettres chinoises dessus.,0.824781060218811
2439,609,CS,Skupina lidí oblečených v černých pláštěnkách držících nápisy s čínskými znaky.,"Skupina lidí, kteří pochodují v uniformách, nese červené cedule s čínskými nápisy.",0.7965179085731506
2440,610,EN,A man and woman walk along the beach.,Two people stand on a beach and look to the right.,0.7973326444625854
2441,610,DE,Ein Mann und eine Frau gehen am Strand entlang.,Zwei Personen stehen an einem Strand und blicken nach rechts.,0.8103919625282288
2442,610,FR,Un homme et une femme marchent le long de la plage.,Deux personnes sont debout sur une plage et regardent vers la droite.,0.8081061244010925
2443,610,CS,Muž a žena chodí po pláži.,Dva lidé stojí na pláži a dívají se doprava.,0.813386857509613
2444,611,EN,A woman sits at a table with a lamp and a glass of wine.,A tattooed woman in a black dress holds a drink while sitting at a table in a dimly-lit room.,0.7761180996894836
2445,611,DE,Eine Frau sitzt mit einer Lampe und einem Glas Wein an einem Tisch.,Eine tätowierte Frau mit einem schwarzen Kleid sitzt an einem Tisch in einem schwach erleuchteten Raum und hält ein Getränk.,0.8060641884803772
2446,611,FR,Une femme est assise à une table avec une lampe et un verre de vin.,Une femme tatouée en robe noire tient un verre tandis qu'elle est assise à une table dans une salle faiblement éclairée.,0.8094789385795593
2447,611,CS,Žena sedí u stolu s lampou a sklenkou vína.,"Potetovaná žena v černých šatech drží nápoj, zatímco sedí u stolku v tlumeně osvětleném pokoji.",0.7463328242301941
2448,612,EN,A child wearing a green shirt with a cartoon character on it.,Toddler standing near a pole with an orange life jacket at his feet.,0.7852928042411804
2449,612,DE,Ein Kind trägt ein grünes Hemd mit einer Zeichentrickfigur darauf.,Ein Kleinkind bei einem Pfosten mit einer orangefarbenen Schwimmweste zu seinen Füßen.,0.7632653117179871
2450,612,FR,Un enfant portant une chemise verte avec un personnage de dessin animé dessus.,Un petit garçon debout près d'un poteau avec un gilet de sauvetage orange à ses pieds.,0.7915931940078735
2451,612,CS,Dítě v zelené košili s kreslenou postavičkou.,Batole stojí u sloupu a u nohou mu leží oranžová záchranná vesta.,0.6849145889282227
2452,613,EN,A woman in a coat and hat sits on a bus with her handbag.,Two people wearing black sit on a bench and look down.,0.7837004661560059
2453,613,DE,Eine Frau in Mantel und Hut sitzt mit ihrer Handtasche in einem Bus.,Zwei schwarz gekleidete Personen sitzen auf einer Bank und blicken nach unten.,0.7681328654289246
2454,613,FR,Une femme en manteau et chapeau est assise dans un bus avec son sac à main.,Deux personnes habillées en noir sont assises sur un banc et regardent vers le bas.,0.797269344329834
2455,613,CS,Žena v kabátě a klobouku sedí v autobuse s kabelkou.,Dva lidé v černém sedí na lavičce a dívají se dolů.,0.7471858859062195
2456,614,EN,A child stands in front of a red wall with a painting of a woman and two birds.,A small boy looking at a red wall,0.7509793043136597
2457,614,DE,Ein Kind steht vor einer roten Wand mit einem Gemälde einer Frau und zwei Vögeln.,"Ein kleiner Junge, der auf eine rote Wand blickt.",0.7766964435577393
2458,614,FR,Un enfant se tient devant un mur rouge avec une peinture représentant une femme et deux oiseaux.,Un petit garçon regardant un mur rouge,0.7460758686065674
2459,614,CS,Před červenou zdí stojí dítě s malbou ženy a dvou ptáků.,"Malý chlapec, který se dívá na červenou zeď",0.7096643447875977
2460,615,EN,A woman and a little girl in ballet attire stand next to each other.,A ballerina teacher is showing a young girl how to position herself.,0.715323805809021
2461,615,DE,Eine Frau und ein kleines Mädchen im Ballettkostüm stehen nebeneinander.,"Eine Ballettlehrerin zeigt einem Mädchen, welche Haltung sie einnehmen soll.",0.718582034111023
2462,615,FR,Une femme et une petite fille en tenue de ballet se tiennent côte à côte.,Un professeur de ballerine montre à une jeune fille comment se positionner.,0.7741124033927917
2463,615,CS,Žena a malá dívka v baletním oblečení stojí vedle sebe.,"Učitelka baletu ukazuje malé dívce, jak se postavit.",0.7236568927764893
2464,616,EN,A white dog and a brown dog are playing together.,A white dog plays with a brown dog on carpet.,0.8569197058677673
2465,616,DE,Ein weißer Hund und ein brauner Hund spielen zusammen.,Ein weißer Hund spielt mit einem braunen Hund auf einem Teppich.,0.8414344787597656
2466,616,FR,Un chien blanc et un chien marron jouent ensemble.,Un chien blanc joue avec un chien brun sur le tapis.,0.8371627926826477
2467,616,CS,Bílý pes a hnědý pes si spolu hrají.,Bílý pes si hraje s hnědým psem na koberci.,0.8150537610054016
2468,617,EN,A boy in a blue shirt holds a lizard with its mouth open.,A young boy holds a baby crocodile up to the camera.,0.7889049053192139
2469,617,DE,Ein Junge in einem blauen Hemd hält eine Eidechse mit offenem Maul.,Ein Junge hält für die Kamera ein Krokodilbaby hoch.,0.7660875916481018
2470,617,FR,Un garçon en chemise bleue tient un lézard avec la bouche ouverte.,Un jeune garçon tient un bébé crocodile face à l'objectif.,0.7912466526031494
2471,617,CS,Chlapec v modré košili drží ještěrku s otevřenou pusou.,Mladý chlapec drží na kameru mládě krokodýla.,0.7681705355644226
2472,618,EN,A woman is painting a picture of people in a room.,"A seated, older woman finishing a painting of a group of African women.",0.7981458306312561
2473,618,DE,Eine Frau malt ein Bild von Menschen in einem Raum.,"Eine sitzende ältere Frau, die ein Gemälde einer Gruppe afrikanischer Frauen fertigstellt.",0.7385262250900269
2474,618,FR,Une femme peint une image de personnes dans une pièce.,Une femme âgée assise en train de finir une peinture représentant un groupe de femmes africaines.,0.8001012206077576
2475,618,CS,Žena maluje obraz lidí v místnosti.,"Postarší žena, která sedí, dokončuje malbu skupiny afrických žen.",0.7454842329025269
2476,619,EN,A man with a backpack is climbing up a snowy mountain.,A person climbing up a snowy mountain.,0.8625747561454773
2477,619,DE,Ein Mann mit Rucksack klettert einen verschneiten Berg hinauf.,Eine Person klettert einen verschneiten Berg hinauf.,0.9218339920043945
2478,619,FR,Un homme avec un sac à dos gravit une montagne enneigée.,Une personne escaladant une montagne enneigée.,0.8299337029457092
2479,619,CS,Muž s batohem šplhá po zasněžené hoře.,Člověk lezoucí po zasněžené hoře.,0.805809497833252
2480,620,EN,A man wearing a blue hat sits on a curb next to a bag.,An older man sitting in front of a car.,0.7847597002983093
2481,620,DE,Ein Mann mit blauem Hut sitzt auf einem Bordstein neben einer Tasche.,"Ein älterer Mann, der vor einem Auto sitzt.",0.7900630831718445
2482,620,FR,Un homme portant un chapeau bleu est assis sur un trottoir à côté d’un sac.,Un vieil homme assis devant une voiture.,0.7910438776016235
2483,620,CS,Muž v modrém klobouku sedí na obrubníku vedle tašky.,Postarší muž sedí před autem.,0.7525777816772461
2484,621,EN,A man sits on a red couch with his feet up.,A man sits on a red sofa next to a cat.,0.876611053943634
2485,621,DE,Ein Mann sitzt mit erhobenen Füßen auf einer roten Couch.,Ein Mann sitzt auf einem roten Sofa neben einer Katze.,0.848818302154541
2486,621,FR,"Un homme est assis sur un canapé rouge, les pieds relevés.",Un homme est assis sur un canapé rouge à côté d'un chat.,0.9024415612220764
2487,621,CS,Muž sedí na červené pohovce s nohama nahoře.,Páníček sedí na rudé pohovce vedle kočky.,0.8223395943641663
2488,622,EN,"A man walks in front of a building that says ""Wasch- und Umkleideräume"" on it.","A man walks toward a garage, on a poorly lit road.",0.7311775088310242
2489,622,DE,"A man walks in front of a building that says ""Wasch- und Umkleideräume"" on it.",Ein Mann geht auf einer schlecht beleuchteten Straße auf eine Tankstelle zu.,0.6931706070899963
2490,622,FR,Un homme marche devant un bâtiment sur lequel est écrit « toilettes et vestiaires ».,"Un homme se dirige vers un garage, dans une rue mal éclairée.",0.7336448431015015
2491,622,CS,"Muž jde před budovou, na které je napsáno „umýt a převléknout“.",Muž jde ke garáži po špatně osvětlené silnici.,0.6997489929199219
2492,623,EN,A man in a yellow shirt is standing in the doorway of a building.,A man holding a plastic bag is standing in a doorway.,0.8859264850616455
2493,623,DE,Ein Mann in einem gelben Hemd steht im Eingang eines Gebäudes.,Ein Mann mit einer Plastiktüte steht in einer Toreinfahrt.,0.8192341923713684
2494,623,FR,Un homme en chemise jaune se tient devant la porte d’un immeuble.,Un homme tenant un sac en plastique est debout dans l'embrasure d'une porte.,0.809651792049408
2495,623,CS,Muž ve žluté košili stojí ve dveřích budovy.,Muž drží igelitku a stojí ve dveřích.,0.8184453248977661
2496,624,EN,Two children wearing pink outfits are playing with a broom.,A little girl is sweeping a patio with a broom that is bigger than she is.,0.7674990892410278
2497,624,DE,Zwei Kinder in rosa Outfits spielen mit einem Besen.,"Ein kleines Mädchen kehrt eine Veranda mit einem Besen, der größer ist als sie selbst.",0.7419268488883972
2498,624,FR,Deux enfants vêtus de tenues roses jouent avec un balai.,Une petite fille balaye un patio avec un balai qui est plus grand qu'elle.,0.7428897023200989
2499,624,CS,Dvě děti v růžovém oblečení si hrají s koštětem.,"Holčička zametá dvorek koštětem, které je větší než ona sama.",0.7030225992202759
2500,625,EN,A man is skateboarding on a ramp in front of a parking lot.,The man standing on the beam is wearing a white hard hat.,0.7407113909721375
2501,625,DE,Ein Mann fährt Skateboard auf einer Rampe vor einem Parkplatz.,"Der Mann, der auf dem Balken steht, trägt einen weißen Schutzhelm.",0.7329525947570801
2502,625,FR,Un homme fait du skateboard sur une rampe devant un parking.,L'homme debout sur la poutre porte un casque blanc.,0.7775267362594604
2503,625,CS,Muž jezdí na skateboardu na rampě před parkovištěm.,Muž stojí na trámu a má na sobě bílou ochrannou helmu.,0.7701267600059509
2504,626,EN,A man in a blue hoodie and white hard hat is working on a construction site.,Man in blue sweater measuring curved board.,0.7361087203025818
2505,626,DE,Ein Mann mit blauem Kapuzenpullover und weißem Schutzhelm arbeitet auf einer Baustelle.,"Ein Mann mit blauem Pullover, der ein gebogenes Brett misst.",0.7777455449104309
2506,626,FR,Un homme portant un sweat à capuche bleu et un casque blanc travaille sur un chantier de construction.,Un homme en veste bleue mesurant une planche incurvée.,0.7662699818611145
2507,626,CS,Muž v modré mikině a bílé přilbě pracuje na staveništi.,Dělník v modré mikině měří zahnutý trám.,0.7771667242050171
2508,627,EN,A woman in a red sweater is holding a box of tissues.,Older woman in red sweeter is opening a gift.,0.801001787185669
2509,627,DE,Eine Frau in einem roten Pullover hält eine Schachtel Taschentücher in der Hand.,Eine ältere Frau in einem roten Pullover öffnet ein Geschenk.,0.8275652527809143
2510,627,FR,Une femme vêtue d’un pull rouge tient une boîte de mouchoirs.,Une femme âgée en pull rouge ouvre un cadeau.,0.8207002282142639
2511,627,CS,Žena v červeném svetru drží krabici kapesníků.,Starší paní v červeném svetru otevírá dárek.,0.8041564226150513
2512,628,EN,A young boy stands in the doorway of an old building.,A young boy in a swimsuit and sandals is standing in a doorway.,0.812049925327301
2513,628,DE,Ein kleiner Junge steht in der Tür eines alten Gebäudes.,Ein Junge in Badehose und Sandalen steht in einer Toreinfahrt.,0.7842457890510559
2514,628,FR,Un jeune garçon se tient devant la porte d’un immeuble ancien.,Un jeune garçon en maillot de bain et sandales est debout dans l'embrasure d'une porte.,0.8073011040687561
2515,628,CS,Mladý chlapec stojí ve dveřích staré budovy.,Mladý kluk v plavkách a sandálech stojí ve dveřích.,0.8107345104217529
2516,629,EN,A group of musicians play their instruments in front of a statue.,A group of people are playing instruments.,0.8320608735084534
2517,629,DE,Eine Gruppe Musiker spielt ihre Instrumente vor einer Statue.,Eine aus mehreren Personen bestehende Gruppe spielt Instrumente.,0.7985526919364929
2518,629,FR,Un groupe de musiciens joue de leurs instruments devant une statue.,Un groupe de personnes jouent avec des instruments de musique.,0.8552571535110474
2519,629,CS,Skupina hudebníků hraje na své nástroje před sochou.,Skupina lidí hraje na hudební nástroje.,0.8648446202278137
2520,630,EN,A woman sits on the ground next to a bicycle.,An Asian woman in a black and white printed shirt sits by the side of a building.,0.8013288974761963
2521,630,DE,Eine Frau sitzt neben einem Fahrrad auf dem Boden.,Eine asiatische Frau in einem schwarz-weiß bedruckten Oberteil sitzt neben einem Gebäude.,0.7974796891212463
2522,630,FR,Une femme est assise par terre à côté d’un vélo.,Une femme asiatique en T-shirt à motifs noirs et blancs est assise à côté d'un bâtiment.,0.8128512501716614
2523,630,CS,Žena sedí na zemi vedle kola.,Asijská žena v černě a bíle potištěné košili sedí po straně budovy.,0.7641522288322449
2524,631,EN,A little girl is eating cake with a lemon slice on top.,A girl wearing a halter top eats cake at a table.,0.8127059936523438
2525,631,DE,Ein kleines Mädchen isst Kuchen mit einer Zitronenscheibe darauf.,Ein Mädchen mit einem Bustier isst an einem Tisch Kuchen.,0.8131423592567444
2526,631,FR,Une petite fille mange un gâteau avec une tranche de citron dessus.,Une fille portant un dos-nu mange un gâteau sur une table.,0.853134274482727
2527,631,CS,Malá holčička jí dort s plátkem citronu navrchu.,Dívka v ramínkovém tričku jí u stolu dort.,0.7521643042564392
2528,632,EN,A group of people sitting in a room with a blue wall.,A crowd of suburban youth wait for a performance to begin.,0.75295090675354
2529,632,DE,Eine Gruppe von Menschen sitzt in einem Raum mit einer blauen Wand.,Eine aus Jugendlichen aus den Vorstädten bestehende Menschenmenge wartet auf den Beginn einer Vorstellung.,0.7356873154640198
2530,632,FR,Un groupe de personnes assises dans une pièce au mur bleu.,Une foule de jeunes de banlieue attend le début d'un spectacle.,0.7270025014877319
2531,632,CS,Skupina lidí sedí v místnosti s modrou stěnou.,Dav dětí z předměstí čeká až začne vystoupení.,0.7289519906044006
2532,633,EN,A man sits at a table in a restaurant with a neon sign behind him.,Man sitting in a restaurant at a table.,0.8395739793777466
2533,633,DE,Ein Mann sitzt an einem Tisch in einem Restaurant mit einer Leuchtreklame hinter sich.,"Ein Mann, der in einem Restaurant am Tisch sitzt.",0.8320198059082031
2534,633,FR,Un homme est assis à une table dans un restaurant avec une enseigne au néon derrière lui.,Un homme assis à une table dans un restaurant.,0.8884432315826416
2535,633,CS,Muž sedí u stolu v restauraci s neonovým nápisem za zády.,Muž sedí v restauraci u stolu.,0.8850802779197693
2536,634,EN,A man is riding a scooter in an office setting.,A smiling man standing on two scooters.,0.8132718801498413
2537,634,DE,Ein Mann fährt in einem Büro auf einem Roller.,Ein lächelnder Mann steht auf zwei Motorrollern.,0.8117398023605347
2538,634,FR,Un homme conduit un scooter dans un bureau.,Un homme souriant debout sur deux trottinettes.,0.7679654955863953
2539,634,CS,Muž jede na skútru v kancelářském prostředí.,Smějící se muž stojí na dvou koloběžkách.,0.7567980289459229
2540,635,EN,A dog is jumping in the air with a frisbee in its mouth.,A white dog is airborne whilst catching a green toy.,0.7973271012306213
2541,635,DE,Ein Hund springt mit einem Frisbee im Maul in die Luft.,Ein weißer Hund befindet sich beim Fangen eines grünen Spielzeugs in der Luft.,0.7978748679161072
2542,635,FR,Un chien saute en l’air avec un frisbee dans la gueule.,Un chien blanc est en l'air tout en attrapant un jouet vert.,0.8055882453918457
2543,635,CS,Pes skáče do vzduchu s frisbee v tlamě.,"Bílý pes je ve vzduchu, zatímco chytá zelenou hračku.",0.7306025624275208
