id,image_id,lang,prediction,reference,bertscore_f1
3617,904,DE,Ein kleiner Junge mit grünen Brille und einem weißen Mund.,"Ein Junge, der Zähne und Brille von Mr. Potato Head trägt.",0.7696136832237244
3618,904,FR,Un enfant avec des lunettes vertes et un masque de singe blanc.,Un jeune garçon portant les dents et les lunettes de Monsieur Patate.,0.8021830916404724
3619,904,CS,Chlapec s zelenými brýlemi a bílým úsměvem.,Mladík v kostýmu brýlí a zubů Pana Brambory.,0.7056823968887329
3620,905,EN,A little girl is standing on the sidewalk next to a duck.,A young girl chasing a duck with bread in her hands.,0.7993611693382263
3621,905,DE,Ein kleines Mädchen steht neben einem Enten und hält eine Packung.,Ein Mädchen mit Brot in den Händen verfolgt eine Ente.,0.8060053586959839
3622,905,FR,Une petite fille avec un sac de nourriture pour les oiseaux regarde une canette.,Une jeune fille pourchassant un canard avec du pain dans ses mains.,0.7929199934005737
3623,905,CS,Malá dívka stojí na chodníku vedle kachny.,Mladá dívka honí kačera s chlebem v rukou.,0.7822599411010742
3624,906,EN,A man in a yellow vest is sitting on the grass.,A man in a yellow reflective vest squats on a lawn while using on a cellphone.,0.8575628399848938
3625,906,DE,Ein Mann mit einer gelben Weste sitzt auf dem Gras.,Ein Mann mit gelber reflektierender Weste hockt auf dem Rasen und benutzt ein Handy.,0.8377641439437866
3626,906,FR,Un homme avec un gilet de sécurité est assis sur l'herbe.,Un homme en gilet jaune réfléchissant est accroupi sur une pelouse tout en utilisant un téléphone portable.,0.8012723922729492
3627,906,CS,Muž v žluté vestě sedí na trávě.,Muž ve žluté reflexní vestě telefonuje dřepíc na zahradě.,0.8598909974098206
3628,907,EN,Five men are sitting on the grass.,Five cricket players are lounging on the grass.,0.905882716178894
3629,907,DE,Fünf Männer sitzen auf dem Gras.,Fünf Kricketspieler liegen auf dem Gras.,0.8748774528503418
3630,907,FR,Cinq hommes sont assis sur un champ d'herbe verte.,Cinq joueurs de cricket sont allongés dans l'herbe.,0.8360297083854675
3631,907,CS,Pět mužů sedí na trávě.,Pět hráčů kriketu se válí na trávě.,0.8730112910270691
3632,908,EN,A man in a green shirt is snorkeling underwater.,A man in a snorkel is swimming in the water viewing aquatic life.,0.8077598214149475
3633,908,DE,Ein Mann mit einer grünen Taucherbrille schwimmt unter Wasser.,Ein Mann mit Schnorchel schwimmt und betrachtet das Leben im Wasser.,0.8436329960823059
3634,908,FR,Un homme nage sous l'eau.,Un homme avec un tuba nage dans l'eau en regardant la vie sous-marine.,0.8720682859420776
3635,908,CS,Muž plave pod vodou.,Muž plave se šnorchlem a pozoruje podvodní život.,0.8048383593559265
3636,909,EN,A man is building a sandcastle on the beach.,A man is building a large sand castle on the beach.,0.9452143311500549
3637,909,DE,Ein Mann mit freiem Oberkörper baut am Strand einen Sandburg.,Ein Mann baut eine große Sandburg am Strand.,0.8815565705299377
3638,909,FR,Un homme sans chemise construit un château de sable sur la plage.,Un homme est en train de construire un grand château de sable sur la plage.,0.8732239603996277
3639,909,CS,Muž bez trika staví hrad z písku na pláži.,Muž na pláži staví velký hrad z písku.,0.9075067043304443
3640,910,EN,A woman in a yellow shirt is bending over to pick something up from the ground.,A woman bends over to attend to her child in a yellow jacket.,0.8261632323265076
3641,910,DE,"Eine Frau mit einem Kind auf dem Arm und ein kleines Mädchen in gelbem Hemd stehen neben einem kleinen Jungen, der auf einer Bank sitzt.","Eine Frau beugt sich nach vorn, um nach ihrem Kind mit der gelben Jacke zu sehen.",0.7488893270492554
3642,910,FR,Une femme asiatique avec un sac à dos noir et un pantalon noir est debout près d'un petit garçon.,Une femme en veste jaune se baisse pour s'occuper de son enfant.,0.790562629699707
3643,910,CS,Žena v černém triku a černých kalhotách se dívá na malé dítě.,"Žena se předklání, aby ošetřila svého syna v žluté bundě.",0.7380838990211487
3644,911,EN,A man in a suit is speaking into a microphone.,Two men in business suits are discussing a topic while standing up in front of a podium.,0.7843592166900635
3645,911,DE,Zwei Männer in Anzügen unterhalten sich vor einer Tafel.,Zwei Männer in Geschäftsanzügen erörtern vor einem Podium stehend ein Thema.,0.8157729506492615
3646,911,FR,Un homme en costume parle dans un micro tandis que deux autres hommes regardent.,Deux hommes en costume discutent d'un sujet tandis qu'ils sont debout devant un podium.,0.8168399333953857
3647,911,CS,Muž v modrém saku mluví do mikrofonu.,"Dva muži v pracovních oblecích se dohadují o tématu, zatímco stojí před pódiem.",0.7202597856521606
3648,912,EN,People playing video games in a store.,A store with Wii consoles in it and people looking at them.,0.772373616695404
3649,912,DE,Eine Frau spielt ein Wii-Spiel.,"Ein Laden mit Wii-Konsolen und Leuten, die sie ansehen.",0.7550843954086304
3650,912,FR,Des gens jouent à des jeux Wii dans un magasin.,Un magasin avec des consoles Wii et des gens qui les regardent.,0.8108452558517456
3651,912,CS,Lidé si hrají na Wii v obchodě s hrami.,Lidé prohlížející si Wii konzole v obchodě Wii.,0.8084492087364197
3652,913,EN,A crowded subway station with people waiting to board the train.,Crowd waiting on Main Street subway platform for a train.,0.7996373772621155
3653,913,DE,Eine Menschenmenge wartet auf den U-Bahnzug.,"Eine Menschenmenge, die auf dem Main Street U-Bahn-Bahnsteig auf einen Zug wartet.",0.846165657043457
3654,913,FR,Une foule de personnes attendent dans un métro bondé.,Une foule attendant un métro sur un quai de Main Street.,0.8189688920974731
3655,913,CS,Skupina lidí čeká na metro.,Dav čekající na stanici metra Main Street na vlak.,0.7570590972900391
3656,914,EN,A group of people and a dog in the water.,Two men and a woman are standing in water with a golden retriever.,0.8061288595199585
3657,914,DE,"Drei Männer und eine Frau stehen im Wasser, während ein Hund im Wasser steht.",Zwei Männer und eine Frau stehen mit einem Golden Retriever im Wasser.,0.8532400131225586
3658,914,FR,Trois hommes et une femme sont dans l'eau avec un chien.,Deux hommes et une femme sont debout dans l'eau avec un golden retriever.,0.9071905612945557
3659,914,CS,"Tři muži a žena se dívají na psa, který stojí ve vodě.",Dva muži a žena stojí ve vodě se zlatým retrívrem.,0.7996187210083008
3660,915,EN,A man is sitting in a window playing the guitar.,An African American man holding a guitar looking out the window.,0.8356751799583435
3661,915,DE,Ein Mann sitzt und spielt Gitarre.,Ein afroamerikanischer Mann hält eine Gitarre und blickt aus dem Fenster.,0.8074147701263428
3662,915,FR,Un homme jouant de la guitare dans un café.,Un homme afro-américain avec une guitare regardant par la fenêtre.,0.8191859126091003
3663,915,CS,Muž hraje na kytaru u okna.,Afroameričan se dívá z okna s kytarou v rukou.,0.7999509572982788
3664,916,EN,A young boy in a blue shirt is smiling.,Child in blue shirt smiles about what's in his hand.,0.7640863656997681
3665,916,DE,Ein kleiner Junge mit blauem Hemd lächelt.,"Ein Kind mit blauem Oberteil lächelt über etwas, das in seiner Hand ist.",0.848473072052002
3666,916,FR,Un jeune garçon souriant tandis qu'il est assis à une table.,Un enfant en T-shirt bleu sourit à propos de ce qui se trouve dans sa main.,0.7581289410591125
3667,916,CS,Dítě v modrém triku se směje.,"Dítě v modrém se směje kvůli tomu, co má v ruce.",0.8617525696754456
3668,917,EN,A brown dog is carrying a stuffed animal in its mouth while another black dog runs behind it.,The brown dog is being chased by a black dog while holding a small toy in his mouth.,0.841439425945282
3669,917,DE,"Ein brauner Hund mit einem Spielzeug im Maul, der von einem schwarzen Hund verfolgt wird.",Der braune Hund wird von einem schwarzen Hund verfolgt und hält ein kleines Spielzeug im Maul.,0.8577731251716614
3670,917,FR,Un chien brun attrape un jouet dans la neige tandis qu'un autre chien noir court derrière lui.,Le chien brun est pourchassé par un chien noir alors qu'il tient un petit jouet dans sa gueule.,0.8133349418640137
3671,917,CS,"Hnědý pes si hraje s hračkou, zatímco černý pes ho sleduje.","Hnědého psa, který drží malou hračku v puse, honí černý pes.",0.7585590481758118
3672,918,EN,A group of people sitting at tables in a large room.,A crowd of people sit at round tables in a banquet hall.,0.8661090135574341
3673,918,DE,Eine Gruppe von Menschen sitzt an Tischen.,Viele Personen sitzen in einem Festsaal an runden Tischen.,0.8439682722091675
3674,918,FR,Des gens sont assis à des tables dans un restaurant.,Une foule de personnes sont assises autour de tables rondes dans une salle de réception.,0.8434516191482544
3675,918,CS,Skupina lidí sedících u stolů.,Dav lidí sedí kolem kulatých stolů ve slavnostní síni.,0.7716874480247498
3676,919,EN,A man and woman are riding on a motorcycle.,Two women wearing open toed shoes are riding a motorcycle.,0.826413631439209
3677,919,DE,"Zwei Personen auf einem Motorrad, die sich gegenseitig umarmen.",Zwei Frauen mit Sandalen fahren Motorrad.,0.7650444507598877
3678,919,FR,Deux personnes sont assises sur un scooter.,Deux femmes portant des chaussures ouvertes font de la moto.,0.7755389213562012
3679,919,CS,"Dva lidé na motorce, jeden v bílém helmě, druhý v černé bundě.","Dvě ženy, které mají na nohou boty s otevřenou špičkou, jedou na motorce.",0.7379184365272522
3680,920,EN,A person is riding a bicycle down the street.,A girl riding a bike with her helmet on with overcast weather.,0.7872103452682495
3681,920,DE,Ein Kind fährt auf einem Fahrrad eine Straße entlang.,Ein Mädchen fährt bei bedecktem Himmel mit aufgesetztem Helm Fahrrad.,0.8035479187965393
3682,920,FR,Une personne fait du vélo sur un chemin de terre.,Une fille faisant du vélo avec son casque par temps couvert.,0.8304352760314941
3683,920,CS,Žena jede na kole po silnici.,Dívka jede na kole během zataženého počasí a má nasazenou helmu.,0.7841357588768005
3684,921,EN,A woman in a blue and white uniform sings.,"A group of women in matching uniforms, one of which is speaking.",0.7322782278060913
3685,921,DE,Eine Frau in einer blau-weißen Uniform singt.,"Eine Frauengruppe in zueinanderpassenden Uniformen, eine der Frauen spricht.",0.7544808387756348
3686,921,FR,Une femme en uniforme bleu et blanc chantant dans un défilé.,"Un groupe de femmes en uniformes assortis, avec l'une d'entre elles en train de parler.",0.7536327242851257
3687,921,CS,Žena v modro-bílém uniformu zpívá.,"Skupina žen ve sladěných uniformách, jedna z nich mluví.",0.7514980435371399
3688,922,EN,A woman in a red skirt is making pottery.,A barefoot woman in a red and green skirt is surrounded by clay pots and is working with clay.,0.8481811881065369
3689,922,DE,Eine Frau mit rotem Rock und braunem Oberteil macht ein Gefäß aus Ton.,Eine barfüßige Frau mit rot-grünem Rock ist von Keramiktöpfen umgeben und arbeitet mit Ton.,0.8033088445663452
3690,922,FR,Une femme en robe rouge fabrique des pots en argile.,"Une femme pieds nus dans une jupe rouge et verte, est entouré de pots d'argile et travaille avec l'argile.",0.8040993809700012
3691,922,CS,Žena v červených šatech pracuje na keramickém nádobí.,Bosá žena v zelenočervené sukni je obklopená hliněnými hrnci.,0.7178237438201904
3692,923,EN,A woman in a red uniform is playing the flute.,A flautist plays the flute in a marching band,0.7551546692848206
3693,923,DE,Eine Frau spielt in einer Band auf der Flöte.,Ein Flötist spielt in einer Marschkapelle Flöte.,0.8133657574653625
3694,923,FR,Une fille joue de la flûte dans un orchestre.,Une flûtiste joue de la flûte en fanfare,0.8130550384521484
3695,923,CS,Dívka hraje na flétnu v kapelu.,Flétnistka hraje na flétnu v pochodové kapele,0.8230979442596436
3696,924,EN,A young boy wearing an orange shirt and helmet rides his green bike down the street.,The kid rides his green and black bike down the street.,0.8573619723320007
3697,924,DE,Ein kleiner Junge fährt mit seinem grünen Fahrrad auf der Straße.,Das Kind fährt auf dem grün-schwarzen Fahrrad auf der Straße.,0.8982074856758118
3698,924,FR,Un petit garçon avec un casque fait du vélo dans la rue.,Le gamin conduit son vélo vert et noir dans la rue.,0.8258111476898193
3699,924,CS,Chlapec v oranžovém triku jede na zeleném kole po ulici.,Mladík jede ulicí na svém zelením kole.,0.800349771976471
3700,925,EN,A little girl is playing on a swing set in the woods.,A young girl just jumped out of her yellow swing.,0.7940095067024231
3701,925,DE,Ein kleines Mädchen spielt auf einer Wippe im Wald.,Ein Mädchen ist gerade aus der gelben Schaukel gesprungen.,0.776104748249054
3702,925,FR,Une petite fille en pyjama bleu joue sur un manège dans la forêt.,Une jeune fille juste sauté de sa balançoire jaune.,0.7789733409881592
3703,925,CS,Malá dívka se připravuje na hraní na houpačce.,Mladá dívka právě vyskočila ze své žluté houpačky,0.7537578344345093
3704,926,EN,A dog is running on the grass.,Brown and white dog playing in the grass.,0.8500475287437439
3705,926,DE,Ein Hund rennt über ein Feld.,Ein braun-weißer Hund spielt im Gras.,0.7643985748291016
3706,926,FR,Un chien court sur un terrain de sport.,Un chien marron et blanc jouant dans l'herbe.,0.7660037875175476
3707,926,CS,Pes skáče přes překážku.,Hnědý a bílý pes si hraje v trávě.,0.707426905632019
3708,927,EN,A woman in a green dress is weaving on a loom.,A woman in a floral pattern dress is operating a loom.,0.8904029726982117
3709,927,DE,Eine Frau arbeitet an einem Webstuhl.,Eine Frau in einem Kleid mit Blumenmuster bedient einen Webstuhl.,0.8500775098800659
3710,927,FR,Une femme avec un foulard rose sur la tête travaille sur un métier à tisser.,Une femme dans une robe à motif floral travail sur un métier.,0.833737850189209
3711,927,CS,Žena v zeleném šatech pracuje na tkalcovské plošině.,Žena v šatech s květinovým vzorem obsluhuje tkalcovský stav.,0.8289227485656738
3712,928,EN,A man is sitting on the beach talking on his cellphone while two girls build sand castles in the background.,Hispanic people sitting on the beach in the sand talking on the phone.,0.8089155554771423
3713,928,DE,"Ein Mann telefoniert am Strand, während zwei Mädchen Sandburgen bauen.",Hispanische Personen sitzen am Strand im Sand und telefonieren.,0.7679611444473267
3714,928,FR,"Un homme et deux femmes sont assis sur la plage, l'un parlant au téléphone portable et les autres jouant dans le sable.",Des Hispaniques assis sur la plage de sable au téléphone.,0.7774797677993774
3715,928,CS,"Muž sedí na pláži a telefonuje, zatímco dvě ženy hrají s pískem.",Hispánci sedí na pláži v písku a telefonují.,0.8574607968330383
3716,929,EN,Two children holding hands and walking down the street.,Two small kids holding hands while walking in a street.,0.8958494067192078
3717,929,DE,Zwei Kinder halten sich an den Händen und gehen die Straße entlang.,"Zwei kleine Kinder, die auf der Straße gehen und sich an den Händen halten.",0.8549080491065979
3718,929,FR,Deux enfants marchent dans la rue.,Deux petits enfants se tenant la mains en se promenant dans la rue.,0.8694035410881042
3719,929,CS,Dvě děti jdou po ulici.,"Dvě malé děti držící se za ruce, zatímco jdou po ulici.",0.8517288565635681
3720,930,EN,A little boy in a green shirt is swinging on a swing.,A young child smiling while on a swing at a playground.,0.80400550365448
3721,930,DE,Ein kleines Mädchen schaukelt auf einer Schaukel.,Ein lächelndes Kind auf einer Schaukel auf dem Spielplatz.,0.8175905346870422
3722,930,FR,Un enfant souriant sur un balançoire dans le sable.,Un jeune enfant sur une balançoire tout en souriant sur un terrain de jeux.,0.869388222694397
3723,930,CS,Malé dítě si hraje na houpačce.,Dítě se usmívá na houpačce na hřišti.,0.8333472013473511
3724,931,EN,An older man in a yellow shirt and brown pants is standing on the sidewalk.,Middle-aged man in yellow shirt standing on sidewalk holding a green bag and casting a shadow.,0.800460159778595
3725,931,DE,Ein älterer Mann mit einer grünen Tasche steht auf dem Gehweg.,"Ein Mann mittleren Alters mit gelbem Hemd, der auf dem Bürgersteig steht und eine grüne Tasche hält und einen Schatten wirft.",0.7970525026321411
3726,931,FR,Un homme âgé avec un sac vert est debout sur le trottoir.,Un homme en chemise jaune debout sur le trottoir tenant un sac vert et jetant une ombre.,0.8797776103019714
3727,931,CS,Starší muž stojí na chodníku s taškou.,Muž středního věku ve žlutém triku stojí na chodníku a drží zelenou tašku a vrhá stín.,0.7902676463127136
3728,932,EN,A couple is kissing on the sidewalk in front of a store.,A man and a woman kissing outdoors.,0.7541069984436035
3729,932,DE,Ein Paar küsst sich auf dem Bürgersteig vor einem Geschäft.,"Ein Mann und eine Frau, die sich draußen küssen.",0.7300208806991577
3730,932,FR,Un couple s'embrasse sur le trottoir devant un magasin.,Un homme et une femme s'embrassent à l'extérieur.,0.8161591291427612
3731,932,CS,Muž a žena se líbají na chodníku.,Muž a žena se venku líbají.,0.9172898530960083
3732,933,EN,A little girl is playing a guitar on her bed.,"A little girl playing the guitar, some flowers to the left.",0.8225183486938477
3733,933,DE,Ein kleines Mädchen spielt Gitarre auf ihrem Bett.,"Ein kleines Mädchen spielt Gitarre, links ein paar Blumen.",0.8357500433921814
3734,933,FR,Une fille joue de la guitare sur un lit rose.,"Une fillette joue de la guitare, quelques fleurs à gauche.",0.8620629906654358
3735,933,CS,Malá dívka hraje na kytaru na posteli.,"Malá dívka hraje na kytaru, nalevo jsou nějaké květiny.",0.8732837438583374
3736,934,EN,A German Shepherd dog is running with a toy in its mouth.,A black and brown dog carries a red toy in his mouth.,0.868053138256073
3737,934,DE,Ein Hund mit einem orangefarbenen Spielzeug im Maul läuft über Eis.,Ein schwarz-brauner Hund trägt ein rotes Spielzeug im Maul.,0.8551936149597168
3738,934,FR,Un chien allemand court avec un jouet dans sa gueule.,Un chien noir et brun porte un jouet rouge dans sa bouche.,0.875144362449646
3739,934,CS,Německý ovčák nese žlutou tyčku.,Černý a hnědý pes nese v tlamě červenou hračku.,0.7782137989997864
3740,935,EN,A boy is playing with a German Shepherd dog in the backyard.,A young child is walking along side a large black and brown dog with snow on the ground.,0.8094694018363953
3741,935,DE,Ein Junge spielt mit einem Hund im Hof.,Ein Kind geht neben einem großen schwarz-braunen Hund durch den Schnee.,0.8192463517189026
3742,935,FR,Un garçon joue avec un chien dans le jardin.,Un jeune enfant se balade à côté d'un grand chien noir et brun avec de la neige sur le terrain.,0.8285232186317444
3743,935,CS,Malý chlapec si hraje s německým ovčákem na zahradě.,"Mladé dítě jde v doprovodu velkého černého a hnědého psa, na zemi kolem leží sníh.",0.7276554703712463
3744,936,EN,A man in a gray suit is speaking into a microphone.,A man in a gray coat speaks into a microphone.,0.9480068683624268
3745,936,DE,Ein Mann spricht in ein Mikrofon.,Ein Mann mit grauem Mantel spricht in ein Mikrophon.,0.9097242951393127
3746,936,FR,Un homme parle dans un micro lors d'un Tech Policy Summit.,Un homme portant un manteau gris parle dans un micro.,0.8410807847976685
3747,936,CS,Muž v šedém obleku mluví do mikrofonu.,Muž v šedém saku mluví do mikrofonu.,0.9510408043861389
3748,937,EN,A little girl in jeans and a pink shirt is running down a path.,The little girl in the pink top is running down the path.,0.8595811128616333
3749,937,DE,Ein kleines Mädchen läuft auf einem Weg.,Das kleine Mädchen mit dem rosafarbenen Oberteil rennt den Pfad entlang.,0.7554934024810791
3750,937,FR,Une petite fille court sur un chemin de terre.,La petite fille avec un haut rose court sur le chemin.,0.8351636528968811
3751,937,CS,Malá dívka běží po cestě.,Mladá dívka v růžovém tílku běží po cestě.,0.8767415285110474
3752,938,EN,Children playing in toy cars at an amusement park.,Kids race around a go-cart track with adult supervision.,0.7691108584403992
3753,938,DE,Kinder fahren auf einem Spielplatz in kleinen Autos.,Kinder fahren auf einer Go-Cart-Bahn unter der Aufsicht Erwachsener Rennen.,0.793034017086029
3754,938,FR,Des enfants jouent dans des voitures électriques sur un parking.,Course d'enfants autour d'une piste de karting sous la supervision des adultes.,0.7595393657684326
3755,938,CS,Děti si hrají s autíčky na zábavním parku.,"Děti, pod dohledem dospělých, závodí na autokárách.",0.7764944434165955
3756,939,EN,A group of people in black and white costumes.,Four children in black and red hats and black clothes perform.,0.8147205114364624
3757,939,DE,Eine Gruppe von Kindern in schwarzen Gewändern und schwarzen Hüten mit roten Bändern.,Vier Kinder mit schwarz-roten Mützen und schwarzer Kleidung geben eine Vorstellung.,0.7934563755989075
3758,939,FR,Des enfants vêtus de costumes noirs et blancs marchent dans un défilé.,Quatre enfants avec des chapeaux rouges et noirs et des vêtements noirs jouent.,0.8088797926902771
3759,939,CS,Skupina lidí v černých oblecích a černých kloboucích s červenými korálky.,Čtyři děti v černočervených kloboucích hrají na pódiu.,0.8032568693161011
3760,940,EN,A man is washing his shoes in the street.,In front of an Asian market store one man rests in a chair while another man cleans.,0.7643893957138062
3761,940,DE,Ein Mann und eine Frau sitzen auf einer Bank vor einem Geschäft.,"Vor einem asiatischen Marktstand ruht sich ein Mann in einem Sessel aus, während ein anderer Mann putzt.",0.7768286466598511
3762,940,FR,Des gens sont assis sur des bancs devant un magasin.,"En face d'un marché asiatique un homme repose sur une chaise, tandis qu'un autre homme nettoie.",0.7534512877464294
3763,940,CS,Muži sedí na lavičkách před obchodem.,Jeden muž odpočívá na židli před obchodem a další tam uklízí.,0.8006914854049683
3764,941,EN,A woman is holding a baby and laughing.,A man holds a baby while they smile at each other.,0.81107097864151
3765,941,DE,Ein Baby lächelt und eine Frau lacht.,Ein Mann hält ein Baby und die beiden lächeln einander an.,0.8110668659210205
3766,941,FR,Une femme asiatique tient un bébé et rit.,Un homme tient un bébé alors qu'ils se sourient.,0.7942314743995667
3767,941,CS,"Žena drží mimino, které se směje.","Muž drží mimino, zatímco se na sebe usmívají.",0.8083677887916565
3768,942,EN,A large hot air balloon is being inflated on a grassy field.,"People next to a red, white and blue hot air balloon that is on the grass",0.7690426111221313
3769,942,DE,Eine Gruppe von Menschen steht auf einer Wiese neben einem Heißluftballon.,Leute neben einem rot-weiß-blauen Heißluftballon auf dem Gras,0.7629830837249756
3770,942,FR,Un groupe de personnes sont debout à côté d'un ballon à air chaud.,"Les gens à côté d'une montgolfière rouge, blanche et bleu qui est sur l'herbe",0.7199618816375732
3771,942,CS,Lidé stojí kolem balónu Max.,Lidé poblíž modro-bílo-červeného horkovzdušného balónu na trávě.,0.7278859615325928
3772,943,EN,A group of people standing behind a yellow fence.,People in a crowd behind a yellow metal gate.,0.8608720302581787
3773,943,DE,Eine Menschenmenge steht hinter gelben Geländern.,Leute in einer Menschenmenge hinter einem gelben Metalltor.,0.832445502281189
3774,943,FR,Une foule de personnes debout derrière un panneau jaune.,Les gens dans la foule derrière une barrière métallique jaune.,0.8292475938796997
3775,943,CS,Skupina lidí stojí za žlutým plotem.,Dva lidí za žlutou kovovou bránou.,0.8339176774024963
3776,944,EN,A man in red shorts is riding on a motorboat.,A man in red swim trunks on a boat in the water.,0.8395455479621887
3777,944,DE,Ein Mann in orangefarbenen Shorts fährt auf einem Boot.,Ein Mann mit roter Badehose auf einem Boot im Wasser.,0.8078560829162598
3778,944,FR,Un homme sur un bateau blanc dans l'eau.,Un homme en maillot de bain rouge sur un bateau dans l'eau.,0.9144283533096313
3779,944,CS,Muž v červených plavkách je na motorovém člunu.,Pán v červených plavkách na lodi ve vodě.,0.8425945043563843
3780,945,EN,A young boy in red is laying on a bed.,A young boy sleeping after playing with his friends.,0.7917177677154541
3781,945,DE,Ein kleiner Junge liegt auf dem Boden.,"Ein Junge, der schläft, nachdem er mit seinen Freunden gespielt hat.",0.7336544990539551
3782,945,FR,Un garçon en T-shirt rouge dort sur un lit.,Un jeune garçon dormant après avoir joué avec ses amis.,0.7449793219566345
3783,945,CS,Chlapec leží na posteli.,"Chlapec spí, potom co si hrál se svými kamarády.",0.7767027616500854
3784,946,EN,A child in red pants and a blue helmet is fixing his bike.,A little girl wearing a decorated helmet is slumped over a small two-wheel bike.,0.7906608581542969
3785,946,DE,Ein Kind mit einem blauen Helm fährt auf einem blauen Fahrrad.,Ein kleines Mädchen mit einem dekorierten Helm ist über einem kleinen Zweirad ganz zusammengesunken.,0.8224707245826721
3786,946,FR,Un enfant avec un casque bleu et un pantalon rouge est sur un vélo.,Une petite fille portant un casque à motifs est baissée sur une petite moto à deux roues.,0.8076670169830322
3787,946,CS,Dítě v modrém helmě se pokouší na kole.,Holčička v helmě se naklání přes řidítka přes malé kolo.,0.7547767758369446
3788,947,EN,A boy in a white shirt and black pants climbing a rock wall.,Boy rock climbing on a blue wall while an adult looks away.,0.7644445300102234
3789,947,DE,"Ein Junge klettert auf einer blauen Kletterwand, während ein anderer Junge zusieht.","Ein Junge klettert an einer blauen Wand, ein Erwachsener sieht weg.",0.858248233795166
3790,947,FR,Un garçon escalade un mur bleu tandis qu'un autre garçon regarde.,Un garçon escaladant un mur bleu tandis qu'un adulte regarde au loin.,0.9180479049682617
3791,947,CS,"Chlapec leze na modrou skálovou zdi, zatímco jiný muž ho sleduje.","Chlapec šplhá po modré steně, zatímco dospělý se dívá jinam.",0.8162835240364075
3792,948,EN,A man shoveling snow off of a brick sidewalk.,A worker cleaning a brick street.,0.829555869102478
3793,948,DE,Ein Mann mit einer Schaufel schaufelt Schnee von der Straße.,"Ein Arbeiter, der eine Ziegelstraße reinigt.",0.753120481967926
3794,948,FR,Un homme avec un jean et un T-shirt gris nettoie la rue.,Un ouvrier nettoyant une rue pavée.,0.7487354278564453
3795,948,CS,"Muž pracuje na ulici, zatímco lidé procházejí kolem.",Metař uklízející cihlovou ulici.,0.6883891820907593
3796,949,EN,A man is fishing on the shore of a body of water.,A lone man casting a fishing line into the water at sunset.,0.7689284682273865
3797,949,DE,Ein Mann angelt am Strand.,"Ein einzelner Mann, der bei Sonnenuntergang eine Angelschnur auswirft.",0.7072126269340515
3798,949,FR,Un homme pêche au coucher du soleil.,Un homme seul jetant une canne à pêche dans l'eau au coucher du soleil.,0.8498679399490356
3799,949,CS,Muž rybaří na kraji oceánu.,Osamělý rybář nadhazuje za soumraku.,0.7309972047805786
3800,950,EN,A girl in a black shirt is writing on paper while another girl in a red sweatshirt sits behind her.,"A girl in black sitting on the floor in a dorm doing classwork, and a girl in a red shirt doing work on the computer.",0.8016758561134338
3801,950,DE,Zwei Mädchen sitzen in einem Raum und schreiben.,"Ein schwarz gekleidetes Mädchen, das in einem Studentenwohnheim Hausaufgaben macht, und ein Mädchen mit rotem Oberteil, das am Computer arbeitet.",0.7050288915634155
3802,950,FR,"Une fille en T-shirt noir est assise sur le sol, faisant des notes.","Une fille en noir assise par terre dans un dortoir en train de faire ses devoirs, et une fille en T-shirt rouge travaillant sur l'ordinateur.",0.817968487739563
3803,950,CS,"Dvě dívky sedí u stolu, jedna z nich píše na papír.",Dívka v černém dělá školní práci ve společném pokoji na zemi a dívka v červeném na počítači.,0.6885401606559753
3804,951,EN,A blond woman is laughing.,A blond woman is laughing,0.8963194489479065
3805,951,DE,Eine blonde Frau mit Sonnenbrille lacht.,Eine blonde Frau lacht.,0.906180202960968
3806,951,FR,Une femme blonde sourit tandis qu'elle est assise.,Une femme blonde rit,0.7399294376373291
3807,951,CS,Žena s bílými vlasy se směje.,Blondýna se směje.,0.7901142239570618
3808,952,EN,A man is pushing a long line of shopping carts.,A grocery store worker is pushing several baskets at once.,0.7960759401321411
3809,952,DE,Ein Mann schiebt einen langen Zug von Einkaufswagen.,Ein Arbeiter in einem Lebensmittelgeschäft schiebt mehrere Körbe auf ein Mal.,0.792741060256958
3810,952,FR,Un homme tire un grand nombre de chariots de courses.,Un employé de supermarché pousse plusieurs caddies à la fois.,0.7549918293952942
3811,952,CS,Muž tlačí řadu nákupních vozíků.,Pracovník prodejny tlačí několik košíků najednou.,0.7805114984512329
3812,953,EN,A young boy is running across the street with a tennis racket in his hand.,A child runs barefoot across a blacktop parking lot.,0.7819056510925293
3813,953,DE,Ein Junge mit einem Tennisschläger rennt auf einem Tennisplatz.,Ein Kind rennt barfuß über einen geteerten Parkplatz.,0.8100827932357788
3814,953,FR,Un garçon court dans la rue avec un battoir.,Un enfant court pieds nus sur un parking en asphalte.,0.7958283424377441
3815,953,CS,Chlapec běží po ulici s tenisovým raketou.,Bosé dítě běží přes asfaltové parkoviště.,0.8070372343063354
3816,954,EN,A dog is running through the woods.,A dog running through a forest in the winter time,0.8014519214630127
3817,954,DE,Ein grauer Hund rennt durch den Wald.,"Ein Hund, der im Winter durch einen Wald rennt.",0.8397334218025208
3818,954,FR,Un chien gris court dans la forêt.,Un chien courant dans une forêt en hiver,0.8258023262023926
3819,954,CS,Pes běží skrz les.,Pes běží v zimě lesem.,0.8694341778755188
3820,955,EN,A man in a colorful costume is standing on a playground.,A guy wearing a costume with a blue striped shirt.,0.7874830961227417
